pub_date,headline,happs_score
2015-04-04,Islamic State Seizes Palestinian Refugee Camp in Syria,5.264
2015-04-04,A U.S. Concession to Reality in the Battle Against Islamic State,4.773333333333334
2015-03-31,Group Linked to Islamic State Claims Responsibility for Tunisia Attack,4.931111111111111
2015-03-30,Islamic State’s Grip on City Appears Firmer Than Iraqis Acknowledge,5.444285714285714
2015-03-25,Court Blocks Jihadist Website Used to Recruit Turks to Islamic State,4.887500000000001
2015-03-25,"Behind a Veil of Anonymity, Online Vigilantes Battle the Islamic State",4.915555555555555
2015-03-19,"Israel’s Netanyahu Reopens Door to Palestinian State, but White House Is Unimpressed",5.288571428571428
2015-03-14,Venezuela: Inmate Dies in State Custody,4.305
2015-03-13,Backstage Moves Intensify as Fight Against Islamic State Widens,4.489999999999999
2015-03-13,Somalia: Gunmen Attack State Government’s Headquarters,4.366666666666667
2015-03-11,"Iraqi Army Cements Hold on Tikrit, but Islamic State Sends a Message",5.112
2015-03-10,Iraqi and Shiite Forces Seize Large Parts of Tikrit From Islamic State,4.9688888888888885
2015-03-07,Boko Haram Generates Uncertainty With Pledge of Allegiance to Islamic State,4.87
2015-03-04,Poor State of India's Subsidies,4.42
2015-03-03,Indian State Bans Possession and Sale of Beef,5.56
2015-03-02,"Syria: 19 Christians Have Been Released by the Islamic State, Local Leaders Say",5.472
2015-02-26,Adultery Is No Longer an Affair of the State in South Korea,4.990909090909091
2015-02-24,Scores of Syrian Christians Kidnapped by Islamic State,5.296666666666667
2015-02-24,1965: State of Siege Is Declared,5.17
2015-02-21,Concern in Britain as Schoolgirls Seek to Join Islamic State,5.2666666666666675
2015-02-21,"In Newly Sophisticated Boko Haram Videos, Hints of Islamic State Ties",5.448571428571428
2015-02-20,Ties to Islamic State Cited by Group in Libya Attacks,4.877777777777777
2015-02-20,Iraqi Assault to Retake Mosul From Islamic State Is Planned for Spring,5.016
2015-02-18,State Media Outlet Faults Billionaire’s Son for Crude Comment,5.403333333333333
2015-02-15,Islamic State Video Shows Beheadings of Egyptian Christians in Libya,5.592499999999999
2015-02-14,Islamic State Sprouting Limbs Beyond Its Base,5.096000000000001
2015-02-09,President Xi of China to Make State Visit to Washington,5.496
2015-02-07,"Shiite Militia Drives Back Islamic State, but Divides Much of Iraq",4.920000000000001
2015-02-07,Mexico: State Officials Find 60 Bodies Inside an Abandoned Crematorium,4.785714285714286
2015-02-07,U.N. Prepares Resolution to Confront Islamic State on Oil and Antiquities,5.251428571428571
2015-02-05,China Holds a Canadian It Says Stole State Secrets,5.037777777777778
2015-02-02,Australian Leader Alters Course After Losing State Vote,5.262857142857143
2015-01-29,Jordan Lets Islamic State’s Deadline for a Prisoner Exchange Pass,4.915555555555555
2015-01-27,Killing of Protester Prompts Rare Criticism From Egyptian State Newspaper,4.79
2015-01-23,Japanese Hostage’s Mother Urges Islamic State to Spare Him,5.7
